obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,difficulty
"[0.04972903542253156, 0.005412964577361739, 0.04795333434656706]","[-0.05693201725122392, 0.06307040474465933, 0.007960933197167359]",[-1.44490948  0.04344993 -1.51217261],CubeS,normal,True,True,easy
"[-0.03756596457746836, 0.021228964577361654, 0.04795333434656679]","[0.025309944305651175, 0.05210036359370365, 0.002590051788842097]",[-1.42872494  0.07867479 -1.46653212],CubeS,normal,True,True,easy
"[0.028380035422531563, 0.01540196457736166, 0.047953334346566796]","[-0.029775513491720407, 0.05401420646298641, 0.020373627380026668]",[-1.37088101  0.02528743 -1.41748913],CubeS,normal,True,True,easy
"[-0.011546964577468443, 0.029687964577361746, 0.04795333434656706]","[-0.006823956964526888, 0.04160747975451652, -0.00017949958937821253]",[-1.463386    0.12042045 -1.41560981],CubeS,normal,True,True,easy
"[0.03498303542253156, 0.017707964577361738, 0.04795333434656706]","[-0.022693334816299766, 0.055257648413446235, -0.006467292106651552]",[-1.51132213 -0.07734105 -1.51291183],CubeS,normal,True,True,easy
"[-0.008660964577468486, 0.026912964577361788, 0.04795333434656719]","[-0.0122707724727694, 0.04381158518070325, -0.002542296490915065]",[-1.49103609  0.1301937  -1.34772793],CubeS,normal,True,True,easy
"[-0.0026659061661104514, 0.016289784216087167, 0.04791471424493124]","[-0.023021176227429975, 0.051791831685862606, 0.020181815341473605]",[-1.35624631  0.1691673  -1.47031823],CubeS,normal,True,True,easy
"[0.0029610354225314333, 0.02101196457736179, 0.04795333434656725]","[-0.01734159093861172, 0.04811434099983135, -0.017013925903598272]",[-1.59003397  0.06358197 -1.34214636],CubeS,normal,True,True,easy
"[-0.026282964577468572, 0.008647964577361793, 0.04795333434656725]","[0.01191497862462607, 0.06382078103912653, -0.0010342998631600727]",[-1.4659833   0.08281201 -1.4360151 ],CubeS,normal,True,True,easy
"[0.003204035422531589, 0.006298964577361884, 0.0479533343465673]","[-0.043221596329806176, 0.05905223647547945, 0.006319544734387865]",[-1.43425679  0.23191231 -1.57171262],CubeS,normal,True,False,med
"[-0.0024309645774685668, 0.004868964577361793, 0.04795333434656725]","[-0.005866021715579296, 0.06541576589890188, 0.013269293980424764]",[-1.40539286  0.06327048 -1.34588172],CubeS,normal,True,True,easy
"[-0.003916964577468567, 0.02748396457736179, 0.04795333434656725]","[0.009313263406207355, 0.04153516535416679, -0.023048353537187077]",[-1.61122688 -0.02573857 -1.63482542],CubeS,normal,True,False,med
"[-0.03806596457746832, 0.005580964577361735, 0.047953334346566845]","[0.029009094926876346, 0.06671797901417109, -0.010228979620165484]",[-1.51694572  0.04759329 -1.49602408],CubeS,normal,True,True,easy
"[-0.011041964577468488, 0.014440964577361786, 0.04795333434656721]","[0.024791343427164877, 0.05152354394513349, 0.033639848048229976]",[-1.25866165 -0.07958119 -1.54625702],CubeS,normal,True,True,easy
"[-0.01635396457746857, 0.009686964577361795, 0.04795333434656725]","[-0.0021719056154647295, 0.06192793028905025, 0.0037997298874490586]",[-1.44602429  0.10698967 -1.61110811],CubeS,normal,True,True,easy
"[-0.023767964577468433, 0.00313596457736166, 0.04795333434656681]","[0.020465387262848182, 0.06451148583526901, -0.035736515559118325]",[-1.64746242 -0.01950192 -1.37018135],CubeS,normal,True,True,easy
"[0.056169035422531564, 0.00484596457736174, 0.04795333434656706]","[-0.0593480574295484, 0.06497449800534973, 0.0001262326026578776]",[-1.47096783  0.01811415 -1.57029589],CubeS,normal,True,True,easy
"[-0.027270964577468432, 0.02218096457736166, 0.04795333434656681]","[0.021883125456385374, 0.04826019239486348, -0.020731133990717666]",[-1.57837466  0.02268019 -1.47918068],CubeS,normal,True,True,easy
"[-0.02078096457746827, 0.015672964577361746, 0.04795333434656688]","[-0.0022955858262716407, 0.056167993279891526, -0.011069665624300378]",[-1.533122    0.13240521 -1.46968731],CubeS,normal,True,True,easy
"[-0.001138964577468516, 0.019252964577361753, 0.047953334346567116]","[-0.009914556461866474, 0.05116101253277089, -0.008609436071824338]",[-1.51998603  0.06475841 -1.50313483],CubeS,normal,True,True,easy
"[-0.017511964577468515, 0.008186964577361754, 0.0479533343465671]","[-0.02291998693717112, 0.0620569636513884, 0.0013600164670480247]",[-1.47759562  0.23348563 -1.45134367],CubeS,normal,True,True,easy
"[0.018694035422531424, 0.010164964577361796, 0.04795333434656724]","[-0.024679062959714667, 0.05956408253558146, -0.011694362962866602]",[-1.52915192  0.03866736 -1.62417869],CubeS,normal,True,True,easy
"[-0.02450596457746857, 0.010001964577361796, 0.04795333434656725]","[0.018675916476598733, 0.0596486533395577, -0.02597701009902894]",[-1.59964341  0.00947393 -1.39640978],CubeS,normal,True,True,easy
"[0.014796624945013076, 0.008791388338651307, 0.047908226871664156]","[-0.03153459877681392, 0.0575672843917346, 0.027641729785018082]",[-1.34895078  0.12820973 -1.36482268],CubeS,normal,True,False,med
"[0.0632772733062374, -0.004066662273793906, 0.04791843983103635]","[-0.06786070548806321, 0.07159200480431356, 0.024686491557950642]",[-1.40057765  0.04138463 -1.41632407],CubeS,normal,False,False,hard
"[-0.009499964577468444, 0.00916096457736174, 0.04795333434656706]","[-0.0179936871736446, 0.06058495548384381, 0.012554348967800862]",[-1.43218749  0.17784318 -1.25402622],CubeS,normal,True,True,easy
"[0.004859035422531431, 0.005833964577361797, 0.04795333434656725]","[-0.017899323069501205, 0.06405406198714589, -0.006826565895685977]",[-1.51718226  0.0716602  -1.4992684 ],CubeS,normal,True,True,easy
"[-0.020119964577468428, 0.009253964577361664, 0.0479533343465668]","[-0.002266784561449499, 0.06257339660238946, -0.00875740843152193]",[-1.52096432  0.12557114 -1.48468668],CubeS,normal,True,True,easy
"[-0.01218896457746842, 0.010881964577361661, 0.04795333434656681]","[-0.0017815825242069386, 0.06003308422270817, -0.011808604427665521]",[-1.53736907  0.08310863 -1.58360299],CubeS,normal,True,True,easy
"[0.06421203542253151, 0.006594964577361785, 0.047953334346567206]","[-0.06583028806914862, 0.0635856708101233, -0.005591601522455151]",[-1.53623468  0.00492994 -1.48143299],CubeS,normal,True,False,med
"[0.03152411054288632, 0.021114888919396942, 0.047918496094883946]","[-0.026685048185473036, 0.05042470709308863, -0.009781237387772932]",[-1.52147222 -0.02989273 -1.57658686],CubeS,normal,True,True,easy
"[-0.019094964577468575, 0.02207996457736179, 0.04795333434656725]","[-0.005343334886134143, 0.049742402770734585, -0.007845695115907866]",[-1.51453009  0.14574274 -1.42513529],CubeS,normal,True,True,easy
"[0.012145035422531572, 0.02461396457736166, 0.04795333434656681]","[-0.024328656305779992, 0.044506387464003955, 0.011515239788252946]",[-1.41289676  0.08870352 -1.39966521],CubeS,normal,True,True,easy
"[-0.021623868967167705, 0.023094359328451577, 0.047908952193711864]","[-0.03041593186342481, 0.046176120834498985, 0.008763498558660179]",[-1.40127533  0.32784015 -1.58621002],CubeS,normal,True,False,med
"[-0.0007569645774685673, 0.012936964577361796, 0.04795333434656725]","[-0.015194253881131574, 0.05642578256353148, -0.016929574404920274]",[-1.58176012  0.07697895 -1.39905211],CubeS,normal,True,True,easy
"[0.02594203542253151, 0.007199964577361906, 0.047953334346567206]","[-0.034851578244870174, 0.0621052278727829, -0.001544544933207755]",[-1.49094183  0.05064361 -1.51150925],CubeS,normal,True,True,easy
"[0.023697494387361354, 0.036143439714914925, 0.047904400696839024]","[-0.009899536549901, 0.03622953192118717, -0.009016670254576907]",[-1.5129491  -0.09564676 -1.55731852],CubeS,normal,True,True,easy
"[-0.010753964577468487, 0.033019964577361796, 0.04795333434656721]","[-0.01158871491636706, 0.037948259498595954, -0.00042297437200763347]",[-1.47563136  0.14734193 -1.30958015],CubeS,normal,True,True,easy
"[-0.05690096457746844, 0.017217964577361744, 0.04795333434656706]","[0.022371017739536328, 0.061489488989954544, -0.011445073170043688]",[-1.49629312  0.1923726  -1.30967477],CubeS,normal,True,True,easy
"[0.03708403542253164, 0.004337964577361651, 0.047953334346566776]","[-0.04923846929622311, 0.0634171352816982, -0.006231600638727431]",[-1.5359094   0.06429256 -1.46680712],CubeS,normal,True,False,med
"[-0.006937964577468515, 0.017957964577361752, 0.047953334346567095]","[-0.0241557327451089, 0.051092548934946566, -0.008708271470340742]",[-1.53839631  0.18204843 -1.4222133 ],CubeS,normal,True,True,easy
"[0.020091035422531427, 0.014564964577361795, 0.04795333434656724]","[-0.008719705989242864, 0.055699136826191126, 0.023335586013168506]",[-1.3250207  -0.06870518 -1.57008892],CubeS,normal,True,True,easy
"[-0.0128977171353013, 0.017692573228782912, 0.047901566138122915]","[0.0006853099889913058, 0.05291588323229866, 0.01655875662221471]",[-1.36224319  0.08967527 -1.42673253],CubeS,normal,True,True,easy
"[0.010150035422531558, 0.031164964577361738, 0.04795333434656706]","[-0.008620263533369952, 0.039562497160597454, 0.010771612249836787]",[-1.38343179 -0.00868292 -1.54911644],CubeS,normal,True,True,easy
"[-0.04589096457746844, 0.010968964577361743, 0.04795333434656706]","[0.028676596116497338, 0.06332542810594986, -0.010853870986095478]",[-1.53483379  0.10146747 -1.58843277],CubeS,normal,True,True,easy
"[0.06999503542253149, 0.002505964577361905, 0.047953334346567206]","[-0.057074672177084965, 0.07240537523431129, 0.01336355560265261]",[-1.44548578 -0.06418702 -1.42403959],CubeS,normal,True,True,easy
"[-0.049933964577468355, 0.0016759645773616505, 0.04795333434656677]","[0.05300403964465293, 0.06815842817453001, -0.006884389732562935]",[-1.50890973 -0.0175384  -1.5613697 ],CubeS,normal,False,True,med
"[0.06618703542253151, 0.006510964577361742, 0.04795333434656706]","[-0.0561159331240053, 0.0667051634931582, 0.020244566105548586]",[-1.34681582 -0.06030721 -1.59367848],CubeS,normal,False,False,hard
"[-0.04295996457746844, 0.011842964577361738, 0.04795333434656706]","[0.0027540477765484322, 0.06427213728217059, 0.006954901077600099]",[-1.42382242  0.24163581 -1.36786246],CubeS,normal,True,True,easy
"[-0.02698196457746843, 0.016615964577361655, 0.04795333434656681]","[0.009668718835143898, 0.05623247104837855, 0.00019243467801506337]",[-1.4634749   0.10465593 -1.57470115],CubeS,normal,True,True,easy
"[0.009423035422531562, 0.0003969645773617383, 0.04795333434656707]","[-0.007416075765490357, 0.06892430633269664, 0.024114819004633914]",[-1.3501104   0.01336851 -1.38173617],CubeS,normal,True,True,easy
"[-0.04203896457746835, 0.0023069645773616514, 0.04795333434656676]","[-0.011120608635639767, 0.07114703642434937, -0.026618767460716473]",[-1.6191346   0.30239209 -1.62219219],CubeS,normal,True,True,easy
"[-0.016503184860437087, 0.007339104246794615, 0.0479215445937275]","[0.016482566967956382, 0.06314736016938566, 0.01174534327918689]",[-1.3817004   0.01873075 -1.33368881],CubeS,normal,True,True,easy
"[0.0032220354225314853, 0.02677496457736175, 0.047953334346567095]","[0.004770853279696098, 0.04399652042330682, 0.007415510195065511]",[-1.40421244 -0.04193999 -1.37506142],CubeS,normal,True,True,easy
"[-0.03404996457746848, 0.012886964577361784, 0.047953334346567206]","[0.02610964988010025, 0.057512578291340405, -0.025463211416543577]",[-1.62036759  0.04903241 -1.58013186],CubeS,normal,True,True,easy
"[-0.028013649474943777, 0.00802134428389145, 0.04792037563179023]","[0.03360755231815, 0.06144819818795042, 0.011958579019541084]",[-1.38969567 -0.02843817 -1.51598675],CubeS,normal,True,True,easy
"[0.005359035422531434, 0.0016569645773617952, 0.04795333434656725]","[-0.019547854238388517, 0.06818093217774326, -0.0029631891246005206]",[-1.50414214  0.0762215  -1.43778645],CubeS,normal,True,True,easy
"[-0.05709196457746848, 0.018056964577361792, 0.04795333434656721]","[0.022914440449352196, 0.060911229671109346, -0.00732838828377938]",[-1.52188899  0.20908007 -1.66759737],CubeS,normal,True,True,easy
"[-0.015122964577468487, 0.02909396457736179, 0.047953334346567206]","[0.009272006010682884, 0.041262867758383504, -0.018420001874598524]",[-1.57618475  0.03666818 -1.55377857],CubeS,normal,True,True,easy
"[0.004484035422531481, 0.01956596457736175, 0.04795333434656711]","[0.005258147043182141, 0.04980494989723752, 0.022322686130911772]",[-1.32013903 -0.03662662 -1.39917758],CubeS,normal,True,True,easy
"[-0.05595596457746844, 0.0015239645773617403, 0.04795333434656706]","[0.025731089608236887, 0.07592475328652211, -0.007684300704629226]",[-1.48891509  0.15981765 -1.38469791],CubeS,normal,True,True,easy
"[-0.016035838784374926, 0.02570805625266019, 0.04791909586733072]","[-0.007402501503514607, 0.04484010048726379, 0.018397833914100402]",[-1.34906668  0.17065265 -1.40062944],CubeS,normal,True,True,easy
"[-0.03405296457746844, 0.013171964577361736, 0.04795333434656705]","[0.006163689801386124, 0.06084459063805839, 0.008349773629301685]",[-1.4127239   0.17066195 -1.44992029],CubeS,normal,True,True,easy
"[0.00033203542253143226, 0.016034964577361796, 0.04795333434656723]","[-0.0018493394632765297, 0.054472417540191026, 0.011594526429575069]",[-1.39799937  0.02285475 -1.37299616],CubeS,normal,True,True,easy
"[-0.06872196457746849, 0.0016469645773617408, 0.04795333434656705]","[0.043964540311601207, 0.07350189099617246, -0.03508667835941149]",[-1.62607616  0.10819595 -1.4034664 ],CubeS,normal,True,True,easy
"[-0.04647096457746848, 0.009236964577361785, 0.047953334346567206]","[0.03740662512023968, 0.06325186269438886, -0.014439093737997327]",[-1.526136    0.04405092 -1.44946493],CubeS,normal,True,True,easy
"[0.02627203542253157, 0.03813996457736167, 0.0479533343465668]","[-0.01568729007763457, 0.03256167364636561, -0.0234297625883176]",[-1.62192628 -0.08905598 -1.48601518],CubeS,normal,False,True,med
"[-0.04566096457746848, 0.009966964577361787, 0.04795333434656721]","[0.008312213396914035, 0.06660060959065114, -0.006608688542988486]",[-1.50183848  0.21045234 -1.46448736],CubeS,normal,True,True,easy
"[0.008125035422531558, 0.02257996457736174, 0.04795333434656706]","[-0.01863447398603102, 0.046351262042802654, -0.018934337389820057]",[-1.59135423  0.05456742 -1.47206314],CubeS,normal,True,True,easy
"[0.010822035422531512, 0.019253964577361792, 0.047953334346567206]","[-0.023203020299777537, 0.04968665445645604, -0.014919206905119598]",[-1.57444541  0.06273883 -1.42973982],CubeS,normal,True,True,easy
"[0.012471035422531558, 0.022167964577361744, 0.04795333434656706]","[-0.01193790041060681, 0.047543733708490556, 0.02020699818281492]",[-1.33211517 -0.00508453 -1.58399544],CubeS,normal,True,True,easy
"[-0.02774837286138415, 0.03728434618978643, 0.047931769476954475]","[0.005188447748130723, 0.03598312248842916, -0.010240950885078441]",[-1.51828792  0.15193191 -1.51816587],CubeS,normal,True,True,easy
"[-0.004304934834814149, 0.004032258983893821, 0.04790679507702313]","[-0.022021184475252593, 0.06277444753595554, 0.030874719005570088]",[-1.30084079  0.15766406 -1.53509118],CubeS,normal,True,True,easy
"[0.010279035422531621, 0.003973964577361909, 0.047953334346567185]","[-0.04048217674633751, 0.06243673781427138, -0.004687715446002369]",[-1.4725252   0.17403034 -1.68382136],CubeS,normal,True,False,med
"[-0.020427964577468566, 0.02167796457736179, 0.04795333434656724]","[0.007659858402723714, 0.05035915901735969, -0.0037177235055130507]",[-1.47800852  0.07726533 -1.44190559],CubeS,normal,True,True,easy
"[-0.021540964577468572, 0.020186964577361795, 0.04795333434656724]","[-0.010802944833493224, 0.05098840595743004, -0.016572118710594472]",[-1.57006123  0.19316877 -1.49640555],CubeS,normal,True,True,easy
"[0.01861570398981694, 0.001655689347018317, 0.04791786543878753]","[-0.04572071378214189, 0.06293666925906677, 0.02147992930555564]",[-1.37927058  0.16486701 -1.47034385],CubeS,normal,True,False,med
"[-0.009050964577468486, 0.00518696457736179, 0.0479533343465672]","[-0.015393514424785443, 0.06330410910702883, -0.025973620004820203]",[-1.62127723  0.13796741 -1.55286788],CubeS,normal,True,True,easy
"[0.0005315313027982829, 0.026252568583008444, 0.04791851771538437]","[-0.01720217196721884, 0.04346470180376755, 0.009840121727226578]",[-1.3996174   0.1112241  -1.52056547],CubeS,normal,True,True,easy
"[-0.06565196457746847, 0.0003919645773617407, 0.04795333434656708]","[0.05508561732167056, 0.0735099710510049, 0.012778038692746931]",[-1.37334285  0.06656499 -1.47242134],CubeS,normal,False,False,hard
"[-0.018084964577468575, 0.017325964577361797, 0.047953334346567254]","[-0.009205066287116072, 0.053665854869509366, 0.014934811393492434]",[-1.38448507  0.18237225 -1.38592364],CubeS,normal,True,True,easy
"[-0.03398496457746835, 0.017599964577361654, 0.04795333434656677]","[-0.010054987494575125, 0.05596872968186832, -0.013653331435935648]",[-1.55379027  0.2570136  -1.45987039],CubeS,normal,True,True,easy
"[-0.04464696457746848, 0.017991964577361793, 0.04795333434656719]","[0.028849277158531535, 0.05566175016649839, 0.01637818271695883]",[-1.35825822  0.09898218 -1.54488452],CubeS,normal,True,True,easy
"[-0.04966896457746848, 0.011598964577361787, 0.0479533343465672]","[0.020550615375741137, 0.06523559253969236, 0.0006784032564825845]",[-1.44045613  0.17158237 -1.37873682],CubeS,normal,True,True,easy
"[-0.021557964577468572, 0.0012879645773617942, 0.04795333434656725]","[0.02655914884613416, 0.06883152085207202, -0.004585013233587005]",[-1.47384524 -0.03009855 -1.40227892],CubeS,normal,True,True,easy
