obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,policy_success,difficulty
"[-0.0163047583990227, 0.01595308285361573, 0.054980000121842634]","[0.032869679941905317, 0.04623637230227942, -0.04237443426742359]",[-1.77419695 -0.09698334 -1.60084472],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.057252991308327776, -0.006983732566054321, 0.054980000121842634]","[-0.04781194871737184, 0.07624246687873105, -0.037110089548775475]",[-1.70045238 -0.04066599 -1.62413604],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.019114216767281807, -0.002205923354610329, 0.054980000121842634]","[0.016606229205356565, 0.07070101808228835, -0.02728192444086773]",[-1.67377623  0.03292169 -1.69242546],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.007524714073758137, -0.001729791821369604, 0.054980000121842634]","[0.0009688663314550063, 0.0707476883799016, -0.022808976262530922]",[-1.63905308 -0.03424802 -1.6718224 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0015862535932964182, 0.010435995948751338, 0.054980000121842634]","[0.00707513144201384, 0.05961693398113463, -0.006563710058538071]",[-1.54937269 -0.03109521 -1.60257686],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.01897207743710893, 0.01281821247771001, 0.054980000121842634]","[0.00787204428469547, 0.05658415879856573, -0.024617375064019523]",[-1.66344338 -0.11662598 -1.86424728],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.014155707547575676, 0.0031397543876389867, 0.054980000121842634]","[0.017948623548977503, 0.06254173736626692, -0.038674315908949354]",[-1.73171131 -0.1859808  -1.56790108],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.03603973924724076, 0.0066766676220892714, 0.054980000121842634]","[0.034833641406221444, 0.06284756871646435, -0.01894075405688824]",[-1.63374957  0.01505748 -1.63997934],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.008926233205518948, 0.003335250675010226, 0.054980000121842634]","[0.021108083232148175, 0.06461283226582365, -0.02152894147731422]",[-1.63517249 -0.16971604 -1.58197545],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.06208317529513184, -0.009969681004015064, 0.054980000121842634]","[0.07165700694455346, 0.07485941385949109, -0.02726989578688771]",[-1.69654418 -0.03523843 -1.66898421],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.006299024796596763, 0.029369768964796823, 0.054980000121842634]","[0.003418944713139075, 0.03911290092009119, -0.02431818679118959]",[-1.66473662  0.03135361 -1.64423816],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.008544623927088116, 0.020532641336737645, 0.054980000121842634]","[0.0002877532116535141, 0.0466490347531506, -0.03274786380130943]",[-1.71125925 -0.03775376 -1.66009398],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.012963375353829066, 0.0029533052706899373, 0.054980000121842634]","[0.03206733225093065, 0.064863343154432, -0.004081058166988449]",[-1.54975767 -0.10590843 -1.65277177],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.014256293755549022, 0.028683418530309528, 0.054980000121842634]","[0.0031578562039465377, 0.041593027921184585, -0.014768478820139826]",[-1.60146723  0.08633178 -1.70259188],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.02107527212483353, 0.016070591300215264, 0.054980000121842634]","[-0.004391908060771145, 0.05013982996971458, -0.04197071038372192]",[-1.76223987 -0.08148353 -1.65889643],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0493291366265069, 0.0003228175479025431, 0.054980000121842634]","[0.0022803594386474127, 0.07656294734866873, -0.00385961774145209]",[-1.53606459 -0.27634082 -1.73131462],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.01897390622253083, 0.027944222754485205, 0.054980000121842634]","[0.010279546175711845, 0.04272907061888561, -0.012558137873612457]",[-1.59066049 -0.18383794 -1.66156341],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.02113591439677612, -2.8036742883815248e-05, 0.054980000121842634]","[0.048478298148042775, 0.0647686485317595, -0.008436313614224797]",[-1.58733893 -0.14757296 -1.67422983],CylinderM,normal,FALSE,TRUE,TRUE,med
"[0.017835123259752422, -0.005642018544436885, 0.054980000121842634]","[-0.005016406089501279, 0.07336434049998224, -0.03524175607650932]",[-1.70325917 -0.05773808 -1.63496673],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.005998901151212006, 0.0016259322619402434, 0.054980000121842634]","[0.03741774574813476, 0.06004792491600671, -0.04056460019269041]",[-1.76135867 -0.1586804  -1.66838658],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.025156800408827833, -0.0007183066982464357, 0.054980000121842634]","[-0.011026151146593109, 0.07055169842118744, -0.026077875071963]",[-1.65652308 -0.07567992 -1.59053569],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.001768218320259616, -0.0011799479729055606, 0.054980000121842634]","[-0.005279681636452127, 0.0712264311894809, -0.008184261792961493]",[-1.5554775   0.0235433  -1.66631351],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.036644903297408056, 0.008940420664953076, 0.054980000121842634]","[0.05156438228018031, 0.05749241333970589, 0.0004593159315017595]",[-1.50954658 -0.08800948 -1.57833955],CylinderM,normal,FALSE,TRUE,FALSE,med
"[0.0024661651953978535, -0.006895555443270781, 0.054980000121842634]","[0.03152472889296436, 0.07399351278187012, -0.014042283827546381]",[-1.59741309 -0.17954911 -1.61398493],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.040272686622401604, 0.004667314694762866, 0.054980000121842634]","[0.0500843049042164, 0.06222110622943937, -0.017420367187918805]",[-1.64481318 -0.04234668 -1.6921907 ],CylinderM,normal,FALSE,TRUE,TRUE,med
"[-0.011326416702096376, -0.004344708427905297, 0.054776595842224385]","[0.05057309954463257, 0.06642665120626944, -0.023240359359709174]",[-1.69444001 -0.18540095 -1.78091012],CylinderM,normal,FALSE,FALSE,TRUE,med
"[-0.013212649268056108, -0.0006859351495012871, 0.054980000121842634]","[0.02824655890972008, 0.06377835671000316, -0.04397467803090607]",[-1.7948068  -0.00571267 -1.86650345],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.004345699234351973, 0.00991832028661831, 0.054980000121842634]","[0.031357483626421497, 0.05626301314329686, -0.020701641349231033]",[-1.65658578 -0.14159874 -1.71364716],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.011343750015464367, 0.026070897551913583, 0.05499391493150465]","[0.02698661800331149, 0.03783025909221189, -0.03672972633729299]",[-1.73281157 -0.11883627 -1.51266194],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.001855611458401133, -0.006022483327730562, 0.054980000121842634]","[-0.0033644300954280984, 0.07494442743231645, -0.022374614334703953]",[-1.63463375  0.03177185 -1.6002305 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.008657375807310831, 0.028371649995155356, 0.054980000121842634]","[-9.966380737811385e-05, 0.04092480593988222, -0.0199091963086375]",[-1.6332582  -0.04853405 -1.63298672],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.006336913942821997, -0.009191514354956711, 0.054980000121842634]","[0.011977187521878839, 0.07877167026414318, -0.012804900017285105]",[-1.58563948 -0.02738133 -1.60673193],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0065234552733450185, 0.03130408035871698, 0.054980000121842634]","[0.013678038976148065, 0.03732788327464384, -0.01920974866339783]",[-1.64083286 -0.03110843 -1.69892954],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.002595580016304045, 0.0109899023892184, 0.054980000121842634]","[0.027314497787981333, 0.05409285966746584, -0.03173607008171438]",[-1.71551146 -0.12633363 -1.68679416],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.00668539811684785, 0.029506773921279462, 0.054980000121842634]","[0.007914814554287329, 0.04035119986848765, -0.011547919713081112]",[-1.58591035 -0.08370592 -1.73616441],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.007004237335710914, 0.014498229798046866, 0.054980000121842634]","[0.031193343073882725, 0.04859045805938958, -0.03774272961093184]",[-1.75071835 -0.13386944 -1.64208842],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.00946341339666088, 0.02133374395782968, 0.054980000121842634]","[0.0015546812826643837, 0.04918737275218433, 0.005484224592674926]",[-1.47073822 -0.06930701 -1.57255288],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.003929889217302456, 0.010900099655369172, 0.054980000121842634]","[0.04056282057577531, 0.05252700536212984, -0.025659829271466664]",[-1.69800581 -0.24136767 -1.73064244],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.013741293209297026, 0.013892199240928988, 0.054980000121842634]","[-0.015087901387597795, 0.054258361092133486, -0.026091129768262306]",[-1.65733232  0.02114324 -1.65455603],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.00471820665550322, -0.005734749177340005, 0.054980000121842634]","[0.02529050627287175, 0.07282605193567551, -0.023733098186914894]",[-1.66828115 -0.13374726 -1.77900062],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.05250842745398744, -0.00660869036380818, 0.054980000121842634]","[-0.012487904835055817, 0.0832179918398186, -0.014120004697785328]",[-1.58599181 -0.20528447 -1.63764436],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.008760524730667078, 0.011294377365868753, 0.054980000121842634]","[0.037524100003596, 0.052866868457896135, -0.026706466951392047]",[-1.71247649 -0.13473058 -1.78711145],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.017051716472157, 0.008315842505147865, 0.054980000121842634]","[0.02811784028008269, 0.05130036916524759, -0.055374771619966304]",[-1.86234522 -0.00811023 -1.74051978],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.011651114470020263, 0.03268645049447388, 0.054980000121842634]","[-0.0014804889003084722, 0.03564361797721075, -0.02704350992189724]",[-1.68156205 -0.04651978 -1.69740843],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.006802535607320934, 0.03575579925050255, 0.054980000121842634]","[-0.01289145053531858, 0.03242195704571157, -0.022606127319288946]",[-1.64347763  0.06125006 -1.692933  ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.03622069831744907, 0.006576598998449399, 0.054980000121842634]","[0.056489741278781265, 0.05819262602709985, 0.004042410094679587]",[-1.5049604  -0.11920882 -1.62436784],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.02813087012098329, 0.0062520036497489976, 0.054980000121842634]","[0.04496669436499948, 0.056375260864571154, -0.03722307694269611]",[-1.73762071 -0.09035902 -1.61390808],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.03380951928069356, 0.004206257223605382, 0.054980000121842634]","[0.046594596479453645, 0.05946667000589339, -0.03556812234032179]",[-1.72138601 -0.06973343 -1.59477043],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.012217129741285682, 0.007198245298782324, 0.054980000121842634]","[0.044650782239978995, 0.05473368838779016, -0.03142293175227975]",[-1.71082891 -0.17985776 -1.64003834],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.014364821802847729, 0.013374180680695407, 0.054980000121842634]","[0.03383119711552071, 0.0511530720870205, -0.031051982631778302]",[-1.72781148 -0.26035235 -1.74148101],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.008196911530305297, 0.0016508707631785078, 0.054980000121842634]","[0.003187793408472238, 0.06855758011052135, -0.00955019444244748]",[-1.56704011 -0.05998012 -1.64089178],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.019711878672968294, 0.025024080256938343, 0.054980000121842634]","[0.021965639592567702, 0.04385549214613435, -0.018991273581482414]",[-1.63785297 -0.2584261  -1.65547175],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.03564351222193744, 0.013554468791245002, 0.054980000121842634]","[0.04043912453766086, 0.05443794193528399, -0.02019880390163152]",[-1.62223366 -0.03264624 -1.54048521],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.016475598473461223, -0.005201217810584526, 0.054980000121842634]","[0.009974411703246703, 0.07253039695147573, -0.03553418242979449]",[-1.71330155 -0.11566012 -1.71895399],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.04079895521924194, 0.0010808728275584127, 0.05494914926139207]","[-0.04685003380117574, 0.06369789863403409, -0.03768213687200064]",[-1.72813482  0.03153966 -1.55631481],CylinderM,normal,FALSE,TRUE,FALSE,med
"[-0.043134728891511764, -0.006988984944118362, 0.054980000121842634]","[0.04881331287458991, 0.0732104067488678, -0.03138899599475195]",[-1.70991909 -0.01191342 -1.67398126],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.024444885619181997, 0.01674426739895083, 0.054980000121842634]","[0.043235028433745534, 0.049084668468667735, -0.013467131544922614]",[-1.596259   -0.11433945 -1.59648229],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.018548281195327962, 0.012858575715062527, 0.054980000121842634]","[0.005355868159875158, 0.05385436303054499, -0.03888358569972218]",[-1.74511235 -0.11468065 -1.70250894],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.017578736070023738, 0.018048217562145686, 0.054980000121842634]","[-0.023500911109107847, 0.05008995431221791, -0.021561120087607674]",[-1.61765612  0.05445872 -1.71368407],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.008776366998559933, 0.016065603401841433, 0.054980000121842634]","[0.01844376508165034, 0.05239904551908074, -0.018613568901770926]",[-1.63469342 -0.15110381 -1.70199999],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.05824888281499201, -0.006604708442898795, 0.054980000121842634]","[0.06937916116435569, 0.07088092179730231, -0.02813272268379447]",[-1.68003383 -0.05492234 -1.60811407],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.006821767987910555, 0.0012601020233370722, 0.054980000121842634]","[0.042038849948788815, 0.06192949579484341, -0.027857631187229344]",[-1.68347451 -0.19104397 -1.63385493],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.03658156308102206, 0.014588294282871114, 0.054980000121842634]","[0.038981816162005106, 0.05411450342707435, -0.018832613115499372]",[-1.65106764  0.00194814 -1.69866952],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.010717491727686301, 0.025115204547160753, 0.054980000121842634]","[0.015585017934673994, 0.040816985890420265, -0.03498692429703316]",[-1.71029824 -0.06965108 -1.4012484 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.013977431468307449, 0.015640608902417787, 0.054980000121842634]","[0.032073929887863825, 0.04807249084933518, -0.03608746441792849]",[-1.71937254 -0.12307029 -1.52660641],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0168626794810699, 0.02040260820783081, 0.054980000121842634]","[-0.021832251151274386, 0.04757617958192361, -0.023608351523100528]",[-1.66034537  0.02398558 -1.52171972],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0017718318293089945, -0.004136724836139428, 0.054980000121842634]","[0.010102173266862509, 0.07401106582843185, -0.007478166007990603]",[-1.55889882 -0.04197036 -1.64731612],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0006052147982695091, 0.004787685319187861, 0.054980000121842634]","[0.0018659614326040682, 0.06482888821296379, -0.015481470613989447]",[-1.59942762 -0.00935785 -1.54651325],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.057957458600269615, -0.005886033893966764, 0.054980000121842634]","[0.06721946227602973, 0.07302004651422475, -0.002543121496140943]",[-1.57337111 -0.04565119 -1.69571699],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.030453954167706063, -0.0049034508597458355, 0.054980000121842634]","[0.05629001529245199, 0.06367742456737352, -0.04350738139410107]",[-1.7646815  -0.13541319 -1.61312922],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.0018654870196127687, 0.03205891226239419, 0.054980000121842634]","[0.0001379422818788955, 0.03706333506189467, -0.019260797820103183]",[-1.62835844  0.01207823 -1.76818576],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0018748582630218648, -0.0007318476741148723, 0.054980000121842634]","[0.023888455362691265, 0.06942728375371672, -0.0033591367662835214]",[-1.54115245 -0.12034819 -1.64235951],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.01644896785552222, 0.030301857062152583, 0.054980000121842634]","[-0.011923755964632781, 0.03494550283017205, -0.04046361566911024]",[-1.78230016 -0.06595884 -1.4487887 ],CylinderM,normal,TRUE,FALSE,TRUE,med
"[-0.004651142063816078, -0.006850752380201388, 0.054980000121842634]","[0.019333641861541788, 0.07464179570456067, -0.024021464492633246]",[-1.65914785 -0.05666868 -1.73550732],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.02359507846089253, -0.002571154393431347, 0.054980000121842634]","[-0.0016222545002135477, 0.07311945504647728, -0.02149800026524172]",[-1.63124502 -0.11635565 -1.60479336],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.03229026833154605, 0.0036424928815436642, 0.054980000121842634]","[0.0490554516368857, 0.062455810851160976, -0.010284168016430797]",[-1.55506443 -0.09875877 -1.51725895],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.03410537648168358, 0.011501462079356293, 0.054980000121842634]","[-0.029362060530283018, 0.04787656862196593, -0.06226049201044315]",[-1.85585323  0.02473538 -1.71530209],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.007214543976092792, 0.034237784628907045, 0.054980000121842634]","[0.007287516030647291, 0.035513923960658306, -0.013410425638564316]",[-1.59619158 -0.08939362 -1.6788129 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.02531463922521766, 0.014776109994506193, 0.054880056632305475]","[0.03941853111346172, 0.05235458431248775, -0.011730402963508892]",[-1.60723008 -0.07543999 -1.69521159],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.002096696741047524, 0.017660379374018383, 0.054980000121842634]","[0.010174662072747446, 0.05050378583666323, -0.024538458457618866]",[-1.66013647 -0.07125907 -1.60398871],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.01341296639672501, 0.019348133832307227, 0.054980000121842634]","[-0.009688868363996034, 0.048952367612165426, -0.027162047575522062]",[-1.67382166 -0.01878766 -1.59816883],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.033415547551760426, 0.01005197948512042, 0.054980000121842634]","[-0.011900149826061562, 0.060118672297392824, -0.032023876443370104]",[-1.68207577 -0.09303669 -1.75920795],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.027170013064736265, 0.018815785341436013, 0.054980000121842634]","[-0.009313812945736567, 0.04490782122294829, -0.05238279178191721]",[-1.83384118 -0.10249467 -1.61039569],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.004406642707918653, 0.005989144917030357, 0.054980000121842634]","[0.016710040276516715, 0.05955810695412831, -0.037129442551860146]",[-1.73568352 -0.09783868 -1.689004  ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.044571125517609854, -0.007761534695820107, 0.054739593681501185]","[-0.04694780507548825, 0.07125954099825149, -0.04791143704595829]",[-1.75713651  0.02713808 -1.62573384],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.014966344358068175, 0.01748571117745381, 0.054980000121842634]","[-0.010080048657594761, 0.05099272010499674, -0.026892352531114196]",[-1.64502659  0.01832185 -1.88593462],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0643130131045089, 0.0011599583487262198, 0.054980000121842634]","[-0.02497315357384048, 0.07490334793681787, -0.037624381353110886]",[-1.72406554 -0.21746689 -1.57171883],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.04781150250146063, 0.007377953422943466, 0.054980000121842634]","[-0.022776304669425016, 0.06605947284867918, -0.026022857245317485]",[-1.67094438 -0.15546254 -1.49722338],CylinderM,normal,TRUE,TRUE,TRUE,easy
